timestamp,internal_temp_c,external_temp_c,battery_voltage_v,battery_current_a,battery_soc_percent,battery_capacity_ah,energy_available_kwh,power_load_kw,energy_loss_percent,tank_pressure_bar,structural_integrity,critical_modules_status,telemetry_link_status,estimated_autonomy_min,launch_decision
2023-01-01 01:11:00,23.237721482122765,5.168131619797174,47.53575031143826,91.67725116749425,93.23443507516934,91.0972979637962,4.037403847230675,7.898413891656128,6.159832837162085,109.7509985224702,1,1,1,178.48450365761076,READY
2023-01-01 01:12:00,21.3610721042275,0.8841324211818549,49.92772159702629,23.899418769936158,83.3716582154706,106.34093373228585,4.426501917627962,14.188653383867017,2.8099622491904017,131.97317280297165,1,1,1,131.29083390083917,READY
2023-01-01 01:13:00,20.122376929583126,29.094351248939525,47.12911860398176,61.92586641363823,99.78887154699436,101.12918772511595,4.756066827176421,15.065791934689639,5.584043258265462,109.3006047083073,1,1,1,128.70849817593734,READY
2023-01-01 01:14:00,33.290753100973525,13.691913895136008,46.65712069306325,104.68369331360705,91.92000637274509,107.19925007774485,4.597478713217039,19.45936079130046,3.5488131039021646,135.38260750331582,1,1,1,134.65323677739713,READY
2023-01-01 01:15:00,23.581305955104376,24.678974310646502,49.38248371359728,86.24479787495173,60.65377398015483,87.3591511771107,2.616611003185437,17.65451404227942,5.2467270976513,124.06015908330833,1,1,1,169.16878153379201,ABORT
2023-01-01 01:16:00,20.879840433567836,3.280675941346619,49.44362450793103,85.16699988207286,68.9059083620968,90.01456060994823,3.066758147335089,10.6603770670179,2.2646402501340637,137.2246933864181,1,1,1,94.30404689567823,ABORT
2023-01-01 01:17:00,30.31820853148209,18.530604738418912,50.435042002568,67.19226196749273,69.33692867060668,119.6011416378146,4.182464971356934,14.53303207221617,3.162728993714355,117.01891480958814,1,1,1,139.63646742612377,ABORT
2023-01-01 01:18:00,30.64264523791425,25.615532906624388,46.93104717246401,66.64181881676812,71.00805717419398,106.98013699819953,3.565094323472642,19.69680245461786,5.935963180051661,103.91509894497946,1,1,1,171.06940324671936,READY
2023-01-01 01:19:00,21.303024571812855,9.642701064626118,47.764706921833074,42.68440197618767,75.59329327474886,115.69574210657021,4.177416324396823,7.19203001766555,5.972329749085564,97.96054344559528,1,1,1,116.11626837927882,ABORT
2023-01-01 01:20:00,28.8195712776781,21.456641993593145,51.695052686167976,45.1986422321928,74.41697098417171,107.28806585193514,4.127360344591695,21.99950514039234,2.615771814726461,130.10349244333074,1,1,1,155.06888339477118,READY
2023-01-01 01:21:00,30.808074831763058,6.386140825831754,46.10290948439792,56.302352329648194,97.29596204473916,80.13136470820382,3.5943940758062944,7.135505383375884,3.2716384457654266,128.4516713421644,1,1,1,46.72101901998882,READY
2023-01-01 01:22:00,31.71402241410438,11.29310495423826,46.753156414248906,118.92806304064821,94.5823745462784,89.42909759926259,3.9545766517499454,11.69440432478291,5.70990363889976,105.63549868790854,1,1,1,114.14134748073023,READY
2023-01-01 01:23:00,27.13083882244092,-4.4477841155876945,49.728535281763335,34.329083851444935,76.75740986965302,111.40572102334265,4.252393764612789,15.113116745471187,7.004372336700737,102.63211448139631,1,1,1,65.59554687416448,ABORT
2023-01-01 01:24:00,21.955625817866856,26.95900616474333,50.555922710031474,30.639137860895165,86.16564523672133,105.59974989985935,4.600119093273582,7.70961190158737,7.500247895500826,112.72843114771548,1,1,1,76.1391057421356,READY
2023-01-01 01:25:00,20.507725676925794,22.945789753881396,51.18402138814061,111.36486247981608,94.41359728730825,112.5658883487247,5.4397100638385085,22.100178271128332,3.935994245076514,133.9127318951553,1,1,1,53.95671219377018,READY
2023-01-01 01:26:00,21.488980713951605,8.11051595981834,47.63205250401385,85.22535102459,72.74775029231407,106.44406129507348,3.688419418608381,12.163131160817507,7.602785507975311,139.7194896134811,1,1,1,139.40035168485826,READY
2023-01-01 01:27:00,29.087024091644555,16.011099631371664,47.164856441485625,46.69554588731098,83.64481446480993,87.85045728734195,3.465784583274214,7.798293944141916,5.600220584455933,122.6929716829273,1,1,1,159.83144713370518,READY
2023-01-01 01:28:00,20.437055683535046,8.479397504191123,51.47702228595908,49.41534463323221,94.67072901726388,100.55369428007704,4.900350783035224,14.53586358909206,3.082154207318691,118.62781381314576,1,1,1,121.24399124107889,READY
2023-01-01 01:29:00,18.233089941143426,9.730323935841731,50.307464708203256,116.203168705146,72.64022722135829,93.93384923849217,3.4326675498072166,18.599196219137205,2.1171202553944486,95.35345094302835,1,1,1,115.66338183514321,ABORT
2023-01-01 01:30:00,26.862331621313817,5.381077378424884,46.3637510804826,93.38705481811631,98.07112146208442,100.51121394201681,4.57018968075309,9.58303410926873,5.144499693272127,118.10826270755456,1,1,1,156.62447697030808,READY
2023-01-01 01:31:00,19.171469719814517,12.604990758351779,47.42198296954158,88.76562767625434,96.66332791124555,89.10674853229119,4.084623671250084,15.61390726464752,6.296747827724725,107.98306806529999,1,1,1,162.94614205336245,ABORT
2023-01-01 01:32:00,26.040763195533778,6.2136696577359185,51.99776336457916,46.571144981829136,75.965197166235,114.83065717841356,4.5358343222150275,19.01054437538602,6.988500265511576,125.10741115300533,1,1,1,131.8939717728034,READY
2023-01-01 01:33:00,19.746827642880785,10.235772291487663,50.342518440080894,92.42371238418515,69.22189022246391,100.46217985635906,3.5009103484203674,18.160877440773696,2.5678179066958915,123.05959954156938,1,1,1,74.22901116193415,ABORT
2023-01-01 01:34:00,25.50510156311301,27.48871947048106,46.90225042919707,108.57351820363509,90.33251313086119,99.54720268606607,4.217614044529873,10.023788943542549,3.8735982976104113,124.934688793313,1,1,1,63.1128926675506,READY
2023-01-01 01:35:00,22.49034301152592,14.636583638729014,49.59440964384276,38.77313719265895,88.89894483379526,115.85002932293128,5.1077011536969374,13.638028212387454,2.260411253208912,99.87004150368371,1,1,1,50.07779301867707,ABORT
2023-01-01 01:36:00,30.16866295628149,2.993861143852884,49.686355291855484,61.4904551282948,93.6431019624501,119.39196402940189,5.555050718687699,17.147647036928113,6.692135951700934,120.50685967867405,1,1,1,122.31135466920055,READY
2023-01-01 01:37:00,27.384894369202296,1.932678260429153,47.371358179055555,97.65099506983096,89.98372702997581,110.74714684760158,4.7207647650517455,8.246434121940494,7.473368610488135,105.88788986088193,1,1,1,55.879263461353155,READY
2023-01-01 01:38:00,26.058600680568517,18.658050480180663,48.26202473364988,39.0564223759396,83.83376325003209,106.54330309834546,4.310728358391703,6.3265743042047,3.880285779407843,116.02677057516429,1,1,1,54.3304875191469,READY
2023-01-01 01:39:00,33.715988167561584,21.20810642249698,49.539489652266084,24.33050921407854,95.89144281688586,96.20280419147464,4.570030650559858,5.3666823204094305,2.1417759288920566,114.95346673796058,1,1,1,49.326393668719305,READY
2023-01-01 01:40:00,23.982358155769816,23.350556352194364,46.63372204291129,93.10201243506539,88.37791287884258,108.47851086529967,4.470823609689505,18.672131685501235,6.051303325576201,130.61187844191295,1,1,1,53.09814512002637,READY
2023-01-01 01:41:00,28.175110997198384,6.157301324726493,46.72124030540849,48.79554990811736,88.44308469414592,96.95937532257975,4.006526813964257,9.214466930571026,6.040883392807826,97.77100399023308,1,1,1,51.94694573190334,ABORT
2023-01-01 01:42:00,27.594446245033133,3.9944517895112615,48.23070802306557,43.32782312733528,60.616068355350265,113.82324529704042,3.327686197025593,9.312837055638498,4.753443749078601,100.92522698622331,1,1,1,76.91447288446032,ABORT
2023-01-01 01:43:00,21.759801388731123,26.01085080311776,48.4330422550576,56.22098171681447,67.31221931944008,115.13743472650106,3.753636455361163,19.685126270485526,6.79291280611549,139.96734168661243,1,1,1,149.938989539942,ABORT
2023-01-01 01:44:00,21.944556910490704,7.889178410189269,50.737728492949465,69.1264160100387,93.95801320191248,112.8228384793125,5.378508592190574,13.331821914595015,6.470910925280131,109.67521141199096,1,1,1,48.40019939204802,READY
2023-01-01 01:45:00,33.20312306169386,15.735767565895621,49.3229343292719,100.39599308330276,66.12375707175879,93.41070425456293,3.0465132680857807,11.266863857098128,2.922169014687091,140.99618499866074,1,1,1,65.44088825599749,ABORT
2023-01-01 01:46:00,24.824105419307806,24.465792863000065,50.66144531061334,97.29056672828041,95.34643303498866,96.14237665925262,4.644049923863222,23.104308187786998,5.014679168414521,143.5509213049701,1,1,1,80.41779874622816,READY
2023-01-01 01:47:00,34.14715305755103,-4.6581306475203945,46.81396597614493,95.25330640187316,66.97150585929292,100.08136124091095,3.137752635754961,8.76322403109717,5.843548576861214,115.57844082110837,1,1,1,141.90394711377223,ABORT
2023-01-01 01:48:00,19.711528703247517,22.107866915991977,48.0439377002669,41.14738367641623,64.08486913676529,86.20409202755953,2.6541287038153154,24.422626126086712,2.5618227325339182,121.44025400456277,1,1,1,102.29321597653248,ABORT
2023-01-01 01:49:00,28.379504137188164,7.981695718862417,46.87675243375765,82.31728082027294,61.8267528414778,110.8212745478929,3.21186361140114,9.959187208952521,7.493480060189905,103.70728750146836,1,1,1,110.41383484902556,ABORT
2023-01-01 01:50:00,24.73089314226283,7.376523881048827,48.848744458994965,104.97178656915854,65.84621065938441,113.61104156931452,3.654304512352078,12.779370471853866,4.036981356587181,112.8850028035278,1,1,1,47.5211159161897,ABORT
2023-01-01 01:51:00,33.07427515631893,3.006439740140154,48.19192168455592,37.08730024851002,61.685112114122205,95.20071492734621,2.830054588503163,14.613844641659773,4.1819965813188125,120.04284214559661,1,1,1,77.74679031543553,ABORT
2023-01-01 01:52:00,24.26593464288705,-3.470316979364252,46.794433496241275,72.45160939699582,75.93823729676943,94.12852753610642,3.3448447963286254,18.46699707153271,7.902897896351412,117.80537879909494,1,1,1,88.92290595133858,ABORT
2023-01-01 01:53:00,28.734808235671757,21.64936773374142,49.57115312065765,23.200842159806317,62.95079361998911,112.49140353845317,3.510343101987846,23.645210696146492,6.816186760034896,111.2438162378842,1,1,1,136.67904674633257,ABORT
2023-01-01 01:54:00,32.328691471256086,10.51695050409956,48.95439769609413,95.01988330946448,94.7448014242138,104.59348105205788,4.851228364038704,23.703352758745716,5.185454021116986,128.26439087999282,1,1,1,75.6142732265321,READY
2023-01-01 01:55:00,34.81649134229946,-0.020924251693290152,49.979735779220604,78.207590039163,62.60837312697387,108.2442627007942,3.3871252883403566,16.777683901505707,5.633244672169087,136.5602016741426,1,1,1,74.62936744056165,ABORT
2023-01-01 01:56:00,29.150310308224405,10.236793205136523,48.95032997475234,35.224449994766545,89.42226703140986,94.73150101949395,4.14663413414065,22.400525537873,4.228619058865237,110.31515953055982,1,1,1,45.908266930760604,READY
2023-01-01 01:57:00,30.986872655892547,-3.8127426317047686,46.00476574725228,107.36372443686179,78.4011200008228,113.00139225656008,4.075762647014777,8.522723800530231,3.7257139605425897,96.10686547800384,1,1,1,84.48481184038384,ABORT
2023-01-01 01:58:00,26.485802009007855,-3.598619330916054,50.52138320848332,117.77338254374087,91.78692696546645,118.95182370606905,5.516036955482415,16.175041715612494,2.0971632871420116,99.98165887798794,1,1,1,94.97281086841488,ABORT
2023-01-01 01:59:00,27.016562791969474,14.575969643586891,50.73615317174171,30.025887011055257,75.6470385212784,117.69491792435838,4.517177714134367,20.45731711861499,5.283671014922751,136.47386784628344,1,1,1,61.4505336539538,READY
2023-01-01 02:00:00,25.868061716223934,-1.3331359679527983,50.54681074762382,75.27080302963378,87.51047833849243,108.86549459182682,4.815529710452354,21.06181204171651,3.916415829841425,97.01576546681027,1,1,1,55.24783504164962,ABORT
2023-01-01 02:01:00,25.947529277654958,18.62726252541163,49.61629656548887,113.05933665701383,75.28224634570714,89.20139490251763,3.331873927403029,15.929527580112188,3.6987553355190936,143.05147283483296,1,1,1,126.18215432270156,READY
2023-01-01 02:02:00,33.9776969420834,8.436795129911523,49.87753565655905,109.91690377528028,93.93670297500003,104.34601631689571,4.88895651281183,5.903420446996003,7.2953726672761,118.44317215853746,1,1,1,129.60293952613475,READY
